브랜드,상품명,가격,리뷰수,상품평점,닉네임,리뷰,별점,날짜,맞춤정보,선택옵션,한줄평,스타일최고,구매욕상승,궁금증해소
크림치즈마켓,"[추천!/인생핏후집✨/검정컬러 당일출고!] 자체제작 크치Made #남녀공용 꿈에 나온 핏, 양기모 후드집업 ; 18컬러","36,900원","1,048",4.7,wl**,남색에 꽂혀서 질렀는데 재질도 좋고 핏도 아방하니 아주 좋아요ㅠ 제가 원하는 핏이네요 길이도 적당히 길어서 좋아요! 키가 커서 걱정했는데 딱이네용,5,23.08.25,170cm·60kg·상의 66,네이비해당없음,"사이즈 ""생각보다 커요""퀄리티 ""아주 만족해요""색감 ""화면과 비슷해요""",0,0,0
크림치즈마켓,"[추천!/인생핏후집✨/검정컬러 당일출고!] 자체제작 크치Made #남녀공용 꿈에 나온 핏, 양기모 후드집업 ; 18컬러","36,900원","1,048",4.7,fp**,다들 많이 사는 이유가 있네요!! 질이 너무 좋고 핏도 예뻐요!!다른 색 재구매 하려고요!! 비싸다고 생각했는데 그만큼의 퀄리티예요,5,23.04.15,155cm·55kg·상의 66,연회색해당없음,"사이즈 ""정사이즈예요""퀄리티 ""보통이에요""색감 ""화면과 비슷해요""",0,1,0
크림치즈마켓,"[추천!/인생핏후집✨/검정컬러 당일출고!] 자체제작 크치Made #남녀공용 꿈에 나온 핏, 양기모 후드집업 ; 18컬러","36,900원","1,048",4.7,ji**,"후드집업은 살생각이 없었는데
사진이 예뻐서 샀네요 ㅋㅋ근데 실제로도 예뻐서 만족입니다
색도 딱 남색이고 오버핏에 모자도 커서 입으면 아방해요 학생때 생각나네요 ㅋㅋ",5,22.11.13,163cm·44kg·상의 55,네이비해당없음,"사이즈 ""생각보다 커요""퀄리티 ""아주 만족해요""색감 ""화면과 비슷해요""",0,0,0
크림치즈마켓,"[추천!/인생핏후집✨/검정컬러 당일출고!] 자체제작 크치Made #남녀공용 꿈에 나온 핏, 양기모 후드집업 ; 18컬러","36,900원","1,048",4.7,ju**,마감도 괜찮고 색도 화면이랑 같아요 쫀쫀하게 지금 입고 다니기 좋네요 다른 색도 구매 의사 있어요,5,22.10.13,,오트밀해당없음,"사이즈 ""생각보다 커요""퀄리티 ""아주 만족해요""색감 ""화면과 비슷해요""",0,0,0
크림치즈마켓,"[추천!/인생핏후집✨/검정컬러 당일출고!] 자체제작 크치Made #남녀공용 꿈에 나온 핏, 양기모 후드집업 ; 18컬러","36,900원","1,048",4.7,ik**,"남녀 공용이어서 남자친구랑 하나씩 샀어요
남자 후기는 없는거같아서 걱정하며 주문했는데
일단 제가 입어봤을땐 남자친구도 맞을거같아여
배송도 빨랐구요! 퀄리티도 생각보다 좋아요 ㅎㅎ",5,21.12.02,160cm·58kg·상의 55,오트밀연회색,"사이즈 ""생각보다 커요""퀄리티 ""아주 만족해요""색감 ""화면과 비슷해요""",0,0,0
크림치즈마켓,"[추천!/인생핏후집✨/검정컬러 당일출고!] 자체제작 크치Made #남녀공용 꿈에 나온 핏, 양기모 후드집업 ; 18컬러","36,900원","1,048",4.7,hu**,"후드에 반해서 후드집업까지 구매했어용
역시나 핏은 쁘네요
한가지 좀 걸리는건 검정색 옷 지퍼가 넘 빤짝거려요ㅜ
지퍼도 같은 검정색으로 했음 넘넘 더 좋았을것같아요
후드가 좋아서 지퍼부분을 자세히 안보고 그냥 바로 결제했네용~",5,21.11.18,165cm·48kg·상의 55,아이보리검정,"사이즈 ""생각보다 커요""퀄리티 ""보통이에요""색감 ""화면과 비슷해요""",0,0,0
크림치즈마켓,"[추천!/인생핏후집✨/검정컬러 당일출고!] 자체제작 크치Made #남녀공용 꿈에 나온 핏, 양기모 후드집업 ; 18컬러","36,900원","1,048",4.7,hy**,이뻐요 색깔도 약간 딸기우유색?? 너무 찐핑크도 아니고 파스텔톤이여서 좋아요 실밥이 좀 많긴해요,5,21.11.09,130cm 이하·30kg 이하·상의 33 이하,핑크해당없음,"사이즈 ""생각보다 커요""퀄리티 ""아주 만족해요""색감 ""화면과 비슷해요""",0,0,0
크림치즈마켓,"[추천!/인생핏후집✨/검정컬러 당일출고!] 자체제작 크치Made #남녀공용 꿈에 나온 핏, 양기모 후드집업 ; 18컬러","36,900원","1,048",4.7,ri**,오트밀 색 너무 예쁘고 데일리류 최고에옹 넘 부해서 좀 뚱뚱해보이긴하지만 머리 작아보인다고 생각할래요 ㅎ,5,21.10.22,163cm·55kg·상의 55,오트밀,"사이즈 ""생각보다 커요""퀄리티 ""보통이에요""색감 ""화면과 비슷해요""",0,2,0
크림치즈마켓,"[추천!/인생핏후집✨/검정컬러 당일출고!] 자체제작 크치Made #남녀공용 꿈에 나온 핏, 양기모 후드집업 ; 18컬러","36,900원","1,048",4.7,lo**,"사진이나 후기들은 다들 여리여리지만 전 걍 오빠옷 훔쳐 입은 사람같아요. 옷 하나로 없는 오** 생기니 가성비템이네요
따뜻해서 좋아요 날 좀 풀리면 입기 딱인듯",5,24.01.05,167cm·61kg·상의 55,메란해당없음,"사이즈 ""생각보다 커요""퀄리티 ""아주 만족해요""색감 ""화면과 비슷해요""",0,0,0
크림치즈마켓,"[추천!/인생핏후집✨/검정컬러 당일출고!] 자체제작 크치Made #남녀공용 꿈에 나온 핏, 양기모 후드집업 ; 18컬러","36,900원","1,048",4.7,sk**,"솔직히 무슨 후드집업이 이렇게 가격이 좀 있나 싶었는데 그럴만해요 옷자체가 튼튼하달까
두툼하고 딱 후드정석 핏 아시죠 그렇게 잡아줍니다",5,23.10.06,168cm·50kg·상의 44,오트밀메란,"사이즈 ""생각보다 커요""퀄리티 ""아주 만족해요""색감 ""화면과 비슷해요""",0,0,1
크림치즈마켓,"[추천!/인생핏후집✨/검정컬러 당일출고!] 자체제작 크치Made #남녀공용 꿈에 나온 핏, 양기모 후드집업 ; 18컬러","36,900원","1,048",4.7,da**,크치... 애증의 쇼핑몰이지만 이 후드집업 하나만큼은 인정합니다... 핏이 진짜 너무 예뻐요ㅜ 모자가 큰 게 젤 맘에 들구 몸통이랑 팔통 널널하게 오버핏 되는 것도 맘에 듭니다. 후드집업 유목민이었는데 이제는 정착할까 해요... 다만 ”드라이클리닝을 해도 사이즈가 조금 줄어든다는 거“ 유의하십쇼... 전 그래도 여전히 오버핏이라 괜찮지만 살짝 아쉽네요,4,23.02.01,162cm·42kg·상의 44,진회색해당없음,"사이즈 ""정사이즈예요""퀄리티 ""아주 만족해요""색감 ""화면과 비슷해요""",0,0,0
크림치즈마켓,"[추천!/인생핏후집✨/검정컬러 당일출고!] 자체제작 크치Made #남녀공용 꿈에 나온 핏, 양기모 후드집업 ; 18컬러","36,900원","1,048",4.7,se**,"색 이쁘고 기모는 따뜻한데 지퍼가 좀 싸구려같고요 그래서 싼티좀나고 벌써 울어요 
그리고 크게 만들었는데 남녀공용에 마른몸 기준으로 만들어서 그런지 라인이 통짜라서 이쁜라인은 아니에요.... 흠 
후드도 이쁜라인 아닌라인이 있는데 이쁜라인은 아님",3,23.01.10,161cm·78kg·상의 77,핑크해당없음,"사이즈 ""정사이즈예요""퀄리티 ""보통이에요""색감 ""화면과 비슷해요""",0,0,0
크림치즈마켓,"[추천!/인생핏후집✨/검정컬러 당일출고!] 자체제작 크치Made #남녀공용 꿈에 나온 핏, 양기모 후드집업 ; 18컬러","36,900원","1,048",4.7,ah**,"가족여행 갔다가 다들 제 옷 탐내길래
하나씩 선물해줬어요
다들 너무 좋아하네요 ㅋㅋ
엄마꺼는 저랑 같은 와인색인데
화면이랑 색상 같아요",5,23.01.01,167cm·50kg·상의 55,와인해당없음,"사이즈 ""생각보다 커요""퀄리티 ""아주 만족해요""색감 ""화면과 비슷해요""",0,0,0
크림치즈마켓,"[추천!/인생핏후집✨/검정컬러 당일출고!] 자체제작 크치Made #남녀공용 꿈에 나온 핏, 양기모 후드집업 ; 18컬러","36,900원","1,048",4.7,da**,크치에서 산 옷중에 핏은 맘에 들어도 퀄리티가 맘에 드는 옷은 없었는데 이 옷은 둘다 맘에 들어요!! 다른 색상 재구매 의사 100%입니다. 멜란지 그레이 색상 후드집업이 너무 많아서 연회색으로 샀는데 그냥 최고... 진회색도 꼭 하나 더 사고싶어요!!,5,22.12.17,162cm·42kg·상의 44,연회색해당없음,"사이즈 ""정사이즈예요""퀄리티 ""아주 만족해요""색감 ""화면과 비슷해요""",0,0,0
크림치즈마켓,"[추천!/인생핏후집✨/검정컬러 당일출고!] 자체제작 크치Made #남녀공용 꿈에 나온 핏, 양기모 후드집업 ; 18컬러","36,900원","1,048",4.7,gl**,"크치는 항상 옷관리 상태가 별로인건 감안하고 사야하나봐요 ㅠㅠ 곳곳에 실밥이며 꾸깃낏한 옷...새옷을 받는 느낌보단 구제시장에서 파뭍힌거 받은느낌.. 
아방한 핏 내려고 팔폭는 완전 넓고 잠그고 팔들면 좀 웃김ㅋㅋㅋ새옷 냄새는 며칠 놔둬야할 것 같고 집 앞 마트갈때 간간히 입을 것 같네요~..",3,22.12.13,,베이지해당없음,"사이즈 ""생각보다 커요""퀄리티 ""보통이에요""색감 ""화면보다 어두워요""",0,0,0
크림치즈마켓,"[추천!/인생핏후집✨/검정컬러 당일출고!] 자체제작 크치Made #남녀공용 꿈에 나온 핏, 양기모 후드집업 ; 18컬러","36,900원","1,048",4.7,du**,사진 찍은 것보다 남색느낌이 나요! 입으면 엄청 부드럽고 따뜻해서 기분이 좋아요 ㅎㅎㅎㅎ 밖에 나갈때 편하게 입으려고 샀는 데 잘 산것같아요!,5,22.11.19,168cm·61kg·상의 66,네이비해당없음,"사이즈 ""생각보다 커요""퀄리티 ""보통이에요""색감 ""화면과 비슷해요""",0,0,0
크림치즈마켓,"[추천!/인생핏후집✨/검정컬러 당일출고!] 자체제작 크치Made #남녀공용 꿈에 나온 핏, 양기모 후드집업 ; 18컬러","36,900원","1,048",4.7,dl**,생각보다 막 엄청 두툼하진 않네요 근데 핏은 오버핏의 그 낭낭함이 아주 좋습니다 주머니는 깊지 않아서 조금 아쉬워요 밑단 시보리도 잘 잡아주는 편은 아니에요 제가 말라서 그런거일수도 있고 그래도 핏 예쁘고 따땃합니다,5,22.11.15,163cm·48kg·상의 44,핑크해당없음,"사이즈 ""생각보다 커요""퀄리티 ""아주 만족해요""색감 ""화면과 비슷해요""",0,0,0
크림치즈마켓,"[추천!/인생핏후집✨/검정컬러 당일출고!] 자체제작 크치Made #남녀공용 꿈에 나온 핏, 양기모 후드집업 ; 18컬러","36,900원","1,048",4.7,ju**,ㅠㅠ 저번에 후드티로도 사고 이번엔 후드 집업까지 사봤는데 이번에도 완전 대만족입미다… 옷 안감 기모 완전 보들보들하고 따숩고 핏도 딱 예뻐요ㅠㅠ 여리여리 그 잡채…… 학교 갈 때 휘뚜루마뚜루 잘 걸치고 다니는 중입니다 ㅎㅅㅎ 담번에 또 다른 색으로도 재구매 하고 시퍼료… 앞으로도 오래오래 판매해주세요…💙,5,22.11.14,156cm·48kg·상의 44,연회색해당없음,"사이즈 ""생각보다 커요""퀄리티 ""아주 만족해요""색감 ""화면과 비슷해요""",0,0,0
크림치즈마켓,"[추천!/인생핏후집✨/검정컬러 당일출고!] 자체제작 크치Made #남녀공용 꿈에 나온 핏, 양기모 후드집업 ; 18컬러","36,900원","1,048",4.7,dl**,생각보다 두툼해서 따셔요 ㅎㅎ 원래 따로 사고 싶은 색이 있었눈데 배송이 느려서 재고 있는 색 중에 골랐는데 이뻐요 !! 너무 춥지 않은 겨울까지 입을 수 있을듯,5,22.11.14,156cm·53kg·상의 55,오트밀해당없음,"사이즈 ""생각보다 커요""퀄리티 ""아주 만족해요""색감 ""화면과 비슷해요""",0,0,0
크림치즈마켓,"[추천!/인생핏후집✨/검정컬러 당일출고!] 자체제작 크치Made #남녀공용 꿈에 나온 핏, 양기모 후드집업 ; 18컬러","36,900원","1,048",4.7,bu**,"생각보다 크진 않아서 원하던 핏은 아니었지만 예뻐요!
사진으론 실제 색감을 담을 수 없어서 보정을 부득이 하게 됐는데 상품 설명 사진에 나와있는 색감과 비슷했습니다!",5,22.11.11,,핑크해당없음,"사이즈 ""작아요""퀄리티 ""아주 만족해요""색감 ""화면과 비슷해요""",0,0,0
크림치즈마켓,"[추천!/인생핏후집✨/검정컬러 당일출고!] 자체제작 크치Made #남녀공용 꿈에 나온 핏, 양기모 후드집업 ; 18컬러","36,900원","1,048",4.7,sk**,"일단 너무 따뜻해요ㅜㅜㅜ
안에 기모가 있어서 그런지 따뜻하고
또 하나! 너무 부드럽숩니닽ㅎㅎㅎ
색깔도 예쁘고 잘 입을게요!",5,22.11.04,158cm·55kg·상의 55,살구해당없음,"사이즈 ""정사이즈예요""퀄리티 ""아주 만족해요""색감 ""화면과 비슷해요""",0,0,0
크림치즈마켓,"[추천!/인생핏후집✨/검정컬러 당일출고!] 자체제작 크치Made #남녀공용 꿈에 나온 핏, 양기모 후드집업 ; 18컬러","36,900원","1,048",4.7,yy**,"다른색도 사고싶을 정도로 맘에 드는데...
검정색이라 그런지 잔털? 검정 털이 엄청 묻어나네여 ㅜㅜ안에 밝은옷 입었더니 난리ㅠㅠ
아우터로 입을거라 좀 낙낙한 사이즈라 좋고 팔 통이 좀 커요! 그래도 전체적으로 만족쓰",3,22.10.30,162cm·57kg·상의 66,검정해당없음,"사이즈 ""생각보다 커요""퀄리티 ""보통이에요""색감 ""화면과 비슷해요""",0,0,0
크림치즈마켓,"[추천!/인생핏후집✨/검정컬러 당일출고!] 자체제작 크치Made #남녀공용 꿈에 나온 핏, 양기모 후드집업 ; 18컬러","36,900원","1,048",4.7,rk**,생각보다 밑단 시보리가 짱짱하긴한데 핏은 괜찮은거같아요 두개구매할려햇엇는데 일단하나입어보고구매하자해서하나만불럿는데 두개주문할걸그랫네요,5,22.10.29,,메란해당없음,"사이즈 ""정사이즈예요""퀄리티 ""보통이에요""색감 ""화면과 비슷해요""",0,0,0
크림치즈마켓,"[추천!/인생핏후집✨/검정컬러 당일출고!] 자체제작 크치Made #남녀공용 꿈에 나온 핏, 양기모 후드집업 ; 18컬러","36,900원","1,048",4.7,tn**,남자친구랑 커플 후드집업 입고싶어서 구매했는데 남자친구한테 사이즈 딱 맞고 저한테는 오버핏으로 예쁘 네요 색깜도 너무 이쁘고 커플로 입으니깐 더 예쁩니다 따뜻하기도 너무 따뜻해요!!!,5,22.10.27,,파랑파랑,"사이즈 ""생각보다 커요""퀄리티 ""아주 만족해요""색감 ""화면과 비슷해요""",0,0,0
크림치즈마켓,"[추천!/인생핏후집✨/검정컬러 당일출고!] 자체제작 크치Made #남녀공용 꿈에 나온 핏, 양기모 후드집업 ; 18컬러","36,900원","1,048",4.7,al**,코랄~ 생각보다 연한 색감이거 연노랑도 연한색이에요 코랄 거의 연핑크에 가까워요 연핑크에 코랄 두세방울 정도..? 재구매인데 저랑 잘 어울리고 모자도 크고 넉넉해서 잘 입을수 잇을 거 같아요 160/57인데 넉넉하게 귀엽게 잘 맞습니다~~ 추천,5,22.10.26,160cm·56kg·상의 55,살구노랑,"사이즈 ""정사이즈예요""퀄리티 ""아주 만족해요""색감 ""화면보다 밝아요""",0,0,0
크림치즈마켓,"[추천!/인생핏후집✨/검정컬러 당일출고!] 자체제작 크치Made #남녀공용 꿈에 나온 핏, 양기모 후드집업 ; 18컬러","36,900원","1,048",4.7,pr**,"저한테는 사이즈 적당히 박시하게 입을 수 있네요 
남친이랑 커플로 입으려고 샀어요
남친이  원래 105사이즈인데
이건 어깨는 딱 맞고 길이가 짧음 ㅠ 
남자가 입으면 좀 작은;;
제가 둘 다 입어야겠어요
냄새가 나서 한번 빨아 입어야함",4,22.10.16,164cm·48kg·상의 55,아이보리네이비,"사이즈 ""정사이즈예요""퀄리티 ""보통이에요""색감 ""화면과 비슷해요""",0,0,0
크림치즈마켓,"[추천!/인생핏후집✨/검정컬러 당일출고!] 자체제작 크치Made #남녀공용 꿈에 나온 핏, 양기모 후드집업 ; 18컬러","36,900원","1,048",4.7,so**,기모가 생각보다 얇은데 그래서 오히려 핏이 더 좋은 것 같아요 색도 사진이랑 똑같고 넘넘 예뻐요 다른 색으로 하나 더 살까 고민 중이에요 :),5,22.10.12,166cm·30kg 이하·상의 77,연회색해당없음,"사이즈 ""생각보다 커요""퀄리티 ""아주 만족해요""색감 ""화면과 비슷해요""",0,0,0
크림치즈마켓,"[추천!/인생핏후집✨/검정컬러 당일출고!] 자체제작 크치Made #남녀공용 꿈에 나온 핏, 양기모 후드집업 ; 18컬러","36,900원","1,048",4.7,dl**,개이쁘네용 키작아서 엉덩이다덮고남구요.  재질도 좋구 지퍼안잠궈봐서 모르겠지만 네이비는 밑에 시보리가 느슨하다는 말이 많은데 전 어떻든 상관없어서 핏만 신경썻어용. 핏이 짱예뻐용 추워지면잘입구다닐게용 네이비도 딱고급진네이비라예뻐용,5,22.09.28,157cm·50kg·상의 55,네이비해당없음,"사이즈 ""생각보다 커요""퀄리티 ""아주 만족해요""색감 ""화면과 비슷해요""",0,0,0
크림치즈마켓,"[추천!/인생핏후집✨/검정컬러 당일출고!] 자체제작 크치Made #남녀공용 꿈에 나온 핏, 양기모 후드집업 ; 18컬러","36,900원","1,048",4.7,sd**,오 퀄리티 짱짱해요 크치 열일해주세요 크치메이드 넘좋아여 !!! 추운지방 여행가려고 샀는데 여행취소돼서 걍 스카에서 입어봤는데ㅎㅎ.. 보들보들해서 담요를 입은 기분이에요 근데 한 번 털거나 빨고 입는 게 좋을 듯!,5,22.07.10,156cm·45kg·상의 44,핑크해당없음,"사이즈 ""정사이즈예요""퀄리티 ""아주 만족해요""색감 ""화면과 비슷해요""",0,0,0
